symbol,date,open,high,low,close,volume
RELIANCE.NS,2006-04-13,94.86202239990234,97.47929382324219,94.54199981689453,96.74783325195312,76596896
RELIANCE.NS,2006-04-17,97.1478500366211,97.94789123535156,96.70211029052734,97.3135757446289,26106094
RELIANCE.NS,2006-04-18,97.58216094970703,102.37669372558594,97.58216094970703,101.86809539794922,71843982
RELIANCE.NS,2006-04-19,102.73670959472656,106.51976013183594,102.17668151855469,105.35398864746094,93268219
RELIANCE.NS,2006-04-20,106.86263275146484,114.2573013305664,106.86263275146484,113.44011688232422,130476958
RELIANCE.NS,2006-04-21,114.29158782958984,115.20592498779297,108.9770278930664,111.42858123779297,75692148
RELIANCE.NS,2006-04-24,111.43429565429688,114.23444366455078,110.40567779541016,111.68573760986328,58418086
RELIANCE.NS,2006-04-25,111.72003173828125,112.57721710205078,108.69129943847656,109.15989685058594,30839609
RELIANCE.NS,2006-04-26,109.71992492675781,112.23433685302734,108.82273864746094,111.8514633178711,41957400
RELIANCE.NS,2006-04-27,112.23433685302734,120.00616455078125,112.23433685302734,114.05728912353516,86212039
RELIANCE.NS,2006-04-28,112.57721710205078,115.54879760742188,110.97713470458984,115.30878448486328,54765263
RELIANCE.NS,2006-05-02,117.14888000488281,119.19469451904297,117.03458404541016,117.85176849365234,26648041
RELIANCE.NS,2006-05-03,117.85749053955078,119.09183502197266,116.70314025878906,118.35465240478516,23390951
RELIANCE.NS,2006-05-04,119.09183502197266,128.09800720214844,118.86325073242188,123.45777130126953,124128451
RELIANCE.NS,2006-05-05,123.85779571533203,126.74937438964844,123.66349792480469,125.6350326538086,52275053
RELIANCE.NS,2006-05-08,127.43511962890625,133.60687255859375,127.09224700927734,132.0067901611328,67921200
RELIANCE.NS,2006-05-09,132.5782470703125,133.68687438964844,129.8352508544922,131.90391540527344,63383719
RELIANCE.NS,2006-05-10,132.5782470703125,134.29261779785156,129.9781036376953,133.69830322265625,89270042
RELIANCE.NS,2006-05-11,134.29261779785156,135.36695861816406,125.83503723144531,126.8922348022461,106032727
RELIANCE.NS,2006-05-12,128.06944274902344,128.06944274902344,120.80621337890625,121.9319839477539,74881301
RELIANCE.NS,2006-05-15,122.29199981689453,122.29199981689453,115.61165618896484,116.76599884033203,85087660
RELIANCE.NS,2006-05-16,117.1431655883789,120.56620025634766,111.54859161376953,119.2861328125,109591379
RELIANCE.NS,2006-05-17,122.20056915283203,124.80069732666016,120.57762908935547,124.14352416992188,51148724
RELIANCE.NS,2006-05-18,121.72054290771484,122.2691421508789,113.43440246582031,114.8401870727539,83552753
RELIANCE.NS,2006-05-19,115.43450164794922,121.14908599853516,109.89136505126953,111.78860473632812,122474060
RELIANCE.NS,2006-05-22,113.72013092041016,114.17729949951172,96.00493621826172,106.22260284423828,112969668
RELIANCE.NS,2006-05-23,107.3198013305664,112.0057601928711,105.28541564941406,110.5313949584961,73477471
RELIANCE.NS,2006-05-24,111.09142303466797,111.09142303466797,98.86222076416016,107.26837158203125,100243526
RELIANCE.NS,2006-05-25,107.93697357177734,109.9485092163086,105.43399047851562,108.57701110839844,79605105
RELIANCE.NS,2006-05-26,109.71992492675781,113.35440063476562,108.86845397949219,109.5484848022461,58021662
RELIANCE.NS,2006-05-29,109.9485092163086,111.77717590332031,108.69129943847656,109.25704193115234,32605426
RELIANCE.NS,2006-05-30,109.68563842773438,111.72003173828125,108.00555419921875,109.14275360107422,31027558
RELIANCE.NS,2006-05-31,107.20551300048828,110.0513687133789,104.23393249511719,109.05132293701172,79677166
RELIANCE.NS,2006-06-01,110.2913818359375,110.2913818359375,105.71971893310547,105.75971984863281,78184283
RELIANCE.NS,2006-06-02,106.29117584228516,109.9485092163086,105.72543334960938,109.50276947021484,49858174
RELIANCE.NS,2006-06-05,109.9485092163086,110.9428482055664,105.72543334960938,105.75971984863281,51169635
RELIANCE.NS,2006-06-06,105.14826202392578,105.71971893310547,102.8624267578125,103.6053237915039,73627018
RELIANCE.NS,2006-06-07,103.43389129638672,105.14826202392578,100.44515991210938,102.06238555908203,100805037
RELIANCE.NS,2006-06-08,100.70231628417969,101.14805603027344,92.23331451416016,94.37056732177734,104511487
RELIANCE.NS,2006-06-09,93.14764404296875,106.19974517822266,93.14764404296875,105.46256256103516,98846897
RELIANCE.NS,2006-06-12,104.919677734375,108.34842681884766,102.0966796875,102.98243713378906,61593736
RELIANCE.NS,2006-06-13,101.71951293945312,101.71951293945312,97.26213836669922,98.136474609375,63382091
RELIANCE.NS,2006-06-14,98.86222076416016,102.06238555908203,96.37066650390625,98.11361694335938,75101186
RELIANCE.NS,2006-06-15,100.23372650146484,102.8624267578125,99.71941375732422,102.33097076416016,52498149
RELIANCE.NS,2006-06-16,103.77676391601562,108.00555419921875,103.77676391601562,105.33113098144531,60863192
RELIANCE.NS,2006-06-19,104.919677734375,107.43409729003906,103.20530700683594,106.71405792236328,35025945
RELIANCE.NS,2006-06-20,106.29117584228516,106.9769287109375,104.69109344482422,105.71971893310547,39634604
RELIANCE.NS,2006-06-21,106.29117584228516,110.69140625,104.919677734375,110.1942367553711,56845197
RELIANCE.NS,2006-06-22,110.86283874511719,113.53726196289062,110.5428237915039,111.44572448730469,42457577
RELIANCE.NS,2006-06-23,110.6342544555664,116.17739868164062,108.81702423095703,115.65165710449219,52768668
RELIANCE.NS,2006-06-26,116.00596618652344,117.01172637939453,111.72003173828125,112.14290618896484,61659515
RELIANCE.NS,2006-06-27,113.49154663085938,115.53736877441406,111.9543228149414,112.66293334960938,109435620
RELIANCE.NS,2006-06-28,109.96565246582031,114.97734069824219,109.96565246582031,114.4001693725586,56030177
RELIANCE.NS,2006-06-29,117.02315521240234,117.7203369140625,114.46302795410156,115.24592590332031,52730100
RELIANCE.NS,2006-06-30,117.137451171875,121.60625457763672,117.137451171875,121.13194274902344,52072458
RELIANCE.NS,2006-07-03,121.33766174316406,123.40062713623047,120.49761962890625,122.417724609375,38339251
RELIANCE.NS,2006-07-04,122.29199981689453,123.85779571533203,122.06341552734375,122.82917022705078,31663257
RELIANCE.NS,2006-07-05,122.7491683959961,125.60645294189453,121.73768615722656,125.05213928222656,38295941
RELIANCE.NS,2006-07-06,123.4234848022461,124.69212341308594,122.42343139648438,123.80636596679688,37355775
RELIANCE.NS,2006-07-07,125.03499603271484,125.03499603271484,117.29174041748047,117.90320587158203,57829355
RELIANCE.NS,2006-07-10,118.40608978271484,119.98902130126953,116.94315338134766,119.24041748046875,39154175
RELIANCE.NS,2006-07-11,119.43470764160156,120.32047271728516,118.42894744873047,119.91473388671875,30355671
RELIANCE.NS,2006-07-12,118.42894744873047,125.72074890136719,115.56022644042969,125.49787902832031,64260537
RELIANCE.NS,2006-07-13,124.14923858642578,125.1492919921875,122.33200073242188,122.91488647460938,29174001
RELIANCE.NS,2006-07-14,121.72054290771484,123.77779388427734,120.09188842773438,122.18914031982422,28412300
RELIANCE.NS,2006-07-17,120.92050170898438,122.109130859375,117.46318054199219,117.8803482055664,25732995
RELIANCE.NS,2006-07-18,118.0632095336914,118.86325073242188,113.04581451416016,114.79447174072266,55770770
RELIANCE.NS,2006-07-19,115.43450164794922,117.70890808105469,111.68002319335938,112.3543472290039,58942316
RELIANCE.NS,2006-07-20,113.94871520996094,115.43450164794922,112.60578918457031,113.7658462524414,63024777
RELIANCE.NS,2006-07-21,113.14867401123047,113.72013092041016,109.217041015625,110.58282470703125,58215228
RELIANCE.NS,2006-07-24,109.9485092163086,111.43429565429688,107.60552978515625,111.0342788696289,46571895
RELIANCE.NS,2006-07-25,112.55435943603516,113.2629623413086,111.66287994384766,112.89723205566406,27579168
RELIANCE.NS,2006-07-26,113.14867401123047,114.85161590576172,112.13147735595703,114.28015899658203,25801706
RELIANCE.NS,2006-07-27,114.85161590576172,116.09739685058594,112.94866180419922,114.30301666259766,40973706
RELIANCE.NS,2006-07-28,115.28592681884766,115.28592681884766,111.32000732421875,111.89717864990234,31577196
RELIANCE.NS,2006-07-31,112.92008972167969,114.06300354003906,111.56002044677734,111.86860656738281,29046931
RELIANCE.NS,2006-08-01,111.32000732421875,113.25724792480469,111.32000732421875,112.1886215209961,30444199
RELIANCE.NS,2006-08-02,111.89146423339844,113.65727233886719,111.89146423339844,113.25153350830078,18028876
RELIANCE.NS,2006-08-03,113.72013092041016,115.20592498779297,112.16004943847656,112.92008972167969,34767693
RELIANCE.NS,2006-08-04,112.92008972167969,114.23444366455078,109.97708129882812,110.61139678955078,43700494
RELIANCE.NS,2006-08-07,110.6342544555664,110.71426391601562,108.80559539794922,109.14275360107422,21285415
RELIANCE.NS,2006-08-08,109.20561218261719,111.97147369384766,109.14846801757812,111.68002319335938,19332271
RELIANCE.NS,2006-08-09,111.68002319335938,113.88014221191406,110.86283874511719,112.92008972167969,29473831
RELIANCE.NS,2006-08-10,112.92008972167969,113.14867401123047,110.5428237915039,111.88574981689453,23640138
RELIANCE.NS,2006-08-11,112.6800765991211,116.00596618652344,111.43429565429688,115.54879760742188,48343496
RELIANCE.NS,2006-08-14,116.00596618652344,117.94892120361328,114.54302978515625,117.6346206665039,23130442
RELIANCE.NS,2006-08-16,118.29179382324219,120.57762908935547,118.18893432617188,119.60614776611328,36026229
RELIANCE.NS,2006-08-17,121.0347900390625,122.7491683959961,118.640380859375,121.84626007080078,46844190
RELIANCE.NS,2006-08-18,122.06341552734375,123.26348114013672,119.89187622070312,120.68048858642578,18878851
RELIANCE.NS,2006-08-21,120.57762908935547,122.8520278930664,119.43470764160156,122.0177001953125,20695564
RELIANCE.NS,2006-08-22,123.4349136352539,123.99494171142578,120.64048767089844,121.69768524169922,27080339
RELIANCE.NS,2006-08-23,121.37767028808594,122.73773956298828,120.59477233886719,121.36624145507812,20861526
RELIANCE.NS,2006-08-24,121.14908599853516,127.98371887207031,120.23474884033203,126.50364685058594,49476974
RELIANCE.NS,2006-08-25,127.43511962890625,128.57803344726562,125.83503723144531,126.93795013427734,41967707
RELIANCE.NS,2006-08-28,127.20653533935547,128.4523162841797,126.53793334960938,128.24659729003906,18145464
RELIANCE.NS,2006-08-29,129.1380615234375,130.28097534179688,127.43511962890625,127.8751449584961,34556191
RELIANCE.NS,2006-08-30,127.43511962890625,129.720947265625,126.53221893310547,129.01234436035156,28771180
RELIANCE.NS,2006-08-31,118.86325073242188,129.81239318847656,118.86325073242188,127.70370483398438,44955888
RELIANCE.NS,2006-09-01,127.43511962890625,128.9666290283203,127.43511962890625,128.2923126220703,18774303
RELIANCE.NS,2006-09-04,128.58375549316406,130.05812072753906,128.58375549316406,129.33236694335938,21722805
RELIANCE.NS,2006-09-05,128.57803344726562,129.720947265625,127.5494155883789,128.68661499023438,13024825
RELIANCE.NS,2006-09-06,128.69232177734375,130.97816467285156,128.4637451171875,130.00668334960938,31321902
RELIANCE.NS,2006-09-07,129.720947265625,129.720947265625,128.04086303710938,128.6580352783203,24551500
RELIANCE.NS,2006-09-08,129.1494903564453,129.65809631347656,127.1493911743164,129.24093627929688,39334302
RELIANCE.NS,2006-09-11,129.37808227539062,129.71524047851562,123.77779388427734,124.3149642944336,41672348
RELIANCE.NS,2006-09-12,124.80641174316406,126.83509063720703,122.64630126953125,126.50364685058594,50741607
RELIANCE.NS,2006-09-13,127.06938934326172,128.61231994628906,126.97795867919922,127.56655883789062,35040119
RELIANCE.NS,2006-09-14,128.00657653808594,129.9381103515625,127.52655792236328,128.73233032226562,27713657
RELIANCE.NS,2006-09-15,128.80662536621094,130.74957275390625,127.34940338134766,130.36099243164062,26321350
RELIANCE.NS,2006-09-18,130.86387634277344,131.50961303710938,128.59518432617188,129.54380798339844,24127707
RELIANCE.NS,2006-09-19,129.720947265625,130.9095916748047,126.74937438964844,127.76085662841797,26778672
RELIANCE.NS,2006-09-20,127.32083129882812,129.355224609375,126.29792022705078,128.93804931640625,27366195
RELIANCE.NS,2006-09-21,129.509521484375,130.7152862548828,129.17807006835938,130.16668701171875,32394562
RELIANCE.NS,2006-09-22,129.6923828125,132.4525146484375,128.92091369628906,132.12107849121094,46463515
RELIANCE.NS,2006-09-25,132.55538940429688,134.29261779785156,132.12107849121094,132.9325408935547,37707061
RELIANCE.NS,2006-09-26,133.03541564941406,135.0926513671875,132.5953826904297,134.76121520996094,33132674
RELIANCE.NS,2006-09-27,135.54981994628906,136.7841796875,133.74972534179688,134.1840362548828,21181864
RELIANCE.NS,2006-09-28,133.85830688476562,134.86407470703125,132.92111206054688,133.49256896972656,33521163
RELIANCE.NS,2006-09-29,135.984130859375,135.984130859375,133.61830139160156,133.92117309570312,17727148
RELIANCE.NS,2006-10-03,133.1782684326172,134.44691467285156,132.5782470703125,132.78396606445312,9095349
RELIANCE.NS,2006-10-04,133.1497039794922,133.37828063964844,130.63528442382812,131.32675170898438,44511779
RELIANCE.NS,2006-10-05,132.5782470703125,133.0811309814453,131.50390625,131.995361328125,35692547
RELIANCE.NS,2006-10-06,133.2639923095703,134.2240447998047,131.66390991210938,132.9039764404297,23645475
RELIANCE.NS,2006-10-09,132.0067901611328,133.37828063964844,131.44676208496094,131.8296356201172,14470574
RELIANCE.NS,2006-10-10,132.5782470703125,133.12684631347656,131.09815979003906,131.53819274902344,11522501
RELIANCE.NS,2006-10-11,132.0067901611328,132.79539489746094,130.1209716796875,130.66957092285156,23692513
RELIANCE.NS,2006-10-12,130.80101013183594,134.0640411376953,130.549560546875,133.5782928466797,34037745
RELIANCE.NS,2006-10-13,134.0640411376953,136.68702697753906,134.0640411376953,136.0869903564453,47385989
RELIANCE.NS,2006-10-16,136.5784454345703,139.32144165039062,136.4641571044922,138.68141174316406,38044671
RELIANCE.NS,2006-10-17,138.86428833007812,139.64146423339844,137.7327880859375,138.88714599609375,22184239
RELIANCE.NS,2006-10-18,137.40135192871094,139.49288940429688,137.40135192871094,138.1213836669922,21577563
RELIANCE.NS,2006-10-19,138.74998474121094,138.74998474121094,135.61839294433594,136.81846618652344,32234690
RELIANCE.NS,2006-10-20,137.81280517578125,139.35572814941406,137.14990234375,137.55564880371094,33183754
RELIANCE.NS,2006-10-23,137.14990234375,137.2527618408203,136.2012939453125,136.447021484375,15570647
RELIANCE.NS,2006-10-26,136.00698852539062,136.4641571044922,133.72116088867188,134.28689575195312,21219811
RELIANCE.NS,2006-10-27,135.309814453125,140.24720764160156,134.87550354003906,139.74432373046875,41792532
RELIANCE.NS,2006-10-30,140.0072021484375,141.72157287597656,138.53854370117188,141.28155517578125,17880493
RELIANCE.NS,2006-10-31,141.15011596679688,141.60728454589844,139.23573303222656,140.12149047851562,17921966
RELIANCE.NS,2006-11-01,139.55003356933594,144.92173767089844,139.44717407226562,144.51028442382812,48093538
RELIANCE.NS,2006-11-02,144.92173767089844,148.4647674560547,143.83596801757812,146.67611694335938,36317956
RELIANCE.NS,2006-11-03,147.4361572265625,147.65330505371094,144.92173767089844,147.17327880859375,28470721
RELIANCE.NS,2006-11-06,146.97898864746094,150.29344177246094,146.32180786132812,149.0933837890625,30595173
RELIANCE.NS,2006-11-07,149.49339294433594,150.4020233154297,146.8818359375,147.58473205566406,31880044
RELIANCE.NS,2006-11-08,147.58473205566406,147.9733123779297,141.87586975097656,143.12164306640625,42717762
RELIANCE.NS,2006-11-09,143.55023193359375,144.76173400878906,142.1558837890625,144.0759735107422,35843381
RELIANCE.NS,2006-11-10,144.8074493408203,147.85902404785156,143.22450256347656,146.8989715576172,30040836
RELIANCE.NS,2006-11-13,147.2075653076172,148.1219024658203,146.52182006835938,146.91041564941406,9861469
RELIANCE.NS,2006-11-14,147.48187255859375,148.1104736328125,145.43032836914062,146.2246551513672,14216391
RELIANCE.NS,2006-11-15,146.52182006835938,146.9618377685547,143.79025268554688,144.31027221679688,18325127
RELIANCE.NS,2006-11-16,144.578857421875,146.52182006835938,143.45309448242188,144.66458129882812,14140848
RELIANCE.NS,2006-11-17,145.1503143310547,145.37890625,143.13307189941406,143.9216766357422,10982566
RELIANCE.NS,2006-11-20,140.0357666015625,144.91030883789062,140.0357666015625,143.8931121826172,24385013
RELIANCE.NS,2006-11-21,144.8074493408203,146.11036682128906,143.91024780273438,145.6132049560547,16005333
RELIANCE.NS,2006-11-22,146.28179931640625,147.49330139160156,145.41319274902344,146.08180236816406,15767608
RELIANCE.NS,2006-11-23,146.29322814941406,147.41329956054688,145.03602600097656,145.37318420410156,16107904
RELIANCE.NS,2006-11-24,145.1503143310547,145.6531982421875,143.8131103515625,144.27598571777344,18410392
RELIANCE.NS,2006-11-27,144.23599243164062,145.03602600097656,142.93878173828125,143.19021606445312,15857501
RELIANCE.NS,2006-11-28,142.78448486328125,145.11602783203125,141.71014404296875,142.94448852539062,27266564
RELIANCE.NS,2006-11-29,143.44737243652344,144.6588592529297,142.42446899414062,142.78448486328125,15458547
RELIANCE.NS,2006-11-30,142.97877502441406,144.12168884277344,141.72727966308594,142.23016357421875,23547891
RELIANCE.NS,2006-12-01,142.30445861816406,145.02459716796875,142.30445861816406,144.12741088867188,19952019
RELIANCE.NS,2006-12-04,144.578857421875,145.83607482910156,143.5045166015625,143.9959716796875,21858012
RELIANCE.NS,2006-12-05,146.29322814941406,147.93902587890625,144.578857421875,146.24180603027344,32943928
RELIANCE.NS,2006-12-06,146.84182739257812,148.4590606689453,145.16746520996094,146.44752502441406,27990519
RELIANCE.NS,2006-12-07,146.40753173828125,149.60769653320312,146.40753173828125,148.693359375,33453887
RELIANCE.NS,2006-12-08,149.15052795410156,149.15052795410156,144.578857421875,145.0531768798828,25528483
RELIANCE.NS,2006-12-11,146.29322814941406,146.29322814941406,140.15577697753906,141.72157287597656,39687399
RELIANCE.NS,2006-12-12,141.49298095703125,143.8931121826172,134.44691467285156,137.76707458496094,60181243
RELIANCE.NS,2006-12-13,138.85284423828125,141.96157836914062,137.26419067382812,141.53871154785156,45985404
RELIANCE.NS,2006-12-14,142.29302978515625,145.53890991210938,141.6129913330078,143.94454956054688,26296213
RELIANCE.NS,2006-12-15,144.69314575195312,145.1503143310547,142.3501739501953,143.28736877441406,21131992
RELIANCE.NS,2006-12-18,144.0074005126953,148.35047912597656,142.07015991210938,147.33328247070312,22069305
RELIANCE.NS,2006-12-19,148.32762145996094,148.32762145996094,140.5786590576172,143.2702178955078,36971040
RELIANCE.NS,2006-12-20,144.0074005126953,145.72177124023438,140.955810546875,142.73876953125,36757166
RELIANCE.NS,2006-12-21,143.0930633544922,144.8760223388672,142.07586669921875,144.17312622070312,20249661
RELIANCE.NS,2006-12-22,144.18455505371094,145.72177124023438,143.5788116455078,145.44175720214844,12273869
RELIANCE.NS,2006-12-26,146.85325622558594,146.85325622558594,144.69314575195312,145.9503631591797,14411909
RELIANCE.NS,2006-12-27,146.86468505859375,148.33905029296875,146.3503875732422,147.81903076171875,20441871
RELIANCE.NS,2006-12-28,148.23619079589844,148.92193603515625,144.95030212402344,145.68748474121094,35820527
RELIANCE.NS,2006-12-29,146.2989501953125,147.09327697753906,144.60171508789062,145.16746520996094,19637297
RELIANCE.NS,2007-01-02,145.72177124023438,146.9561309814453,145.18460083007812,146.39610290527344,10061125
RELIANCE.NS,2007-01-03,146.86468505859375,147.5390167236328,145.76177978515625,146.81326293945312,13034467
RELIANCE.NS,2007-01-04,147.4361572265625,148.57907104492188,145.9503631591797,146.3503875732422,26444841
RELIANCE.NS,2007-01-05,145.72177124023438,149.9505615234375,145.72177124023438,147.22471618652344,26660981
RELIANCE.NS,2007-01-08,147.893310546875,147.893310546875,144.76173400878906,145.93321228027344,19173370
RELIANCE.NS,2007-01-09,147.98475646972656,147.98475646972656,145.37890625,146.09893798828125,22409750
RELIANCE.NS,2007-01-10,145.72177124023438,147.5390167236328,144.4759979248047,145.5103302001953,42113055
RELIANCE.NS,2007-01-11,145.72177124023438,148.57907104492188,144.60171508789062,148.17904663085938,19496132
RELIANCE.NS,2007-01-12,149.5734100341797,153.72218322753906,148.0076141357422,153.0935821533203,39190014
RELIANCE.NS,2007-01-15,155.98516845703125,156.8080596923828,153.8364715576172,156.00230407714844,28151257
RELIANCE.NS,2007-01-16,156.23660278320312,156.8080596923828,153.61932373046875,153.94505310058594,15692397
RELIANCE.NS,2007-01-17,155.20797729492188,155.66514587402344,153.7393341064453,154.27650451660156,13686536
RELIANCE.NS,2007-01-18,154.86509704589844,158.2595672607422,154.17935180664062,156.28231811523438,30901337
RELIANCE.NS,2007-01-19,163.20838928222656,163.20838928222656,157.06521606445312,158.0366973876953,56511743
RELIANCE.NS,2007-01-22,158.29385375976562,159.43104553222656,156.69947814941406,157.01950073242188,13715121
RELIANCE.NS,2007-01-23,156.69947814941406,157.80810546875,155.16796875,155.49942016601562,10620755
RELIANCE.NS,2007-01-24,157.08236694335938,157.08236694335938,155.4651336669922,156.52232360839844,14724968
RELIANCE.NS,2007-01-25,157.6881103515625,157.6881103515625,155.72801208496094,156.64805603027344,22136178
RELIANCE.NS,2007-01-29,156.57948303222656,159.31105041503906,156.03659057617188,157.98526000976562,14797851
RELIANCE.NS,2007-01-31,158.40243530273438,158.7510223388672,155.27655029296875,156.17373657226562,23624188
RELIANCE.NS,2007-02-01,156.35089111328125,158.1795654296875,155.89944458007812,157.44808959960938,8045902
RELIANCE.NS,2007-02-02,158.14527893066406,159.28819274902344,156.3566131591797,157.15664672851562,14278285
RELIANCE.NS,2007-02-05,157.72239685058594,158.97959899902344,156.8080596923828,158.56243896484375,8424574
RELIANCE.NS,2007-02-06,152.0078125,160.9225616455078,152.0078125,158.7738800048828,15368716
RELIANCE.NS,2007-02-07,159.77964782714844,159.98536682128906,157.86524963378906,159.4253387451172,13360974
RELIANCE.NS,2007-02-08,159.65963745117188,160.35110473632812,157.83668518066406,159.6710662841797,8767390
RELIANCE.NS,2007-02-09,160.06536865234375,160.785400390625,156.57948303222656,159.07102966308594,13458978
RELIANCE.NS,2007-02-12,158.52243041992188,158.52243041992188,154.6593780517578,155.31655883789062,11095995
RELIANCE.NS,2007-02-13,154.97940063476562,158.29385375976562,153.3793182373047,156.122314453125,12632180
RELIANCE.NS,2007-02-14,156.02516174316406,158.48814392089844,153.4078826904297,157.38523864746094,12438544
RELIANCE.NS,2007-02-15,158.00811767578125,161.5740203857422,158.00811767578125,160.80255126953125,17888402
RELIANCE.NS,2007-02-19,161.15113830566406,163.4369659423828,161.15113830566406,162.37977600097656,13674777
RELIANCE.NS,2007-02-20,163.3226776123047,165.082763671875,161.17971801757812,161.6768798828125,28700335
RELIANCE.NS,2007-02-21,158.97959899902344,162.86550903320312,158.97959899902344,160.77969360351562,13364272
RELIANCE.NS,2007-02-22,161.72259521484375,162.97409057617188,160.0082244873047,161.38543701171875,32546891
RELIANCE.NS,2007-02-23,162.751220703125,165.0027618408203,160.24822998046875,161.5225830078125,32824943
RELIANCE.NS,2007-02-26,162.29405212402344,163.4141082763672,156.86520385742188,160.7568359375,63419942
RELIANCE.NS,2007-02-27,149.16195678710938,161.73402404785156,149.16195678710938,160.63111877441406,26148818
RELIANCE.NS,2007-02-28,154.30506896972656,157.72239685058594,152.13925170898438,154.57937622070312,61743983
RELIANCE.NS,2007-03-01,157.15093994140625,157.15093994140625,150.75631713867188,156.32232666015625,34581643
RELIANCE.NS,2007-03-02,156.6937713623047,156.6937713623047,149.49339294433594,150.4305877685547,41534412
RELIANCE.NS,2007-03-05,148.57907104492188,148.693359375,142.6587677001953,143.93310546875,47152367
RELIANCE.NS,2007-03-06,145.60748291015625,149.36767578125,144.3845672607422,148.33334350585938,31088166
RELIANCE.NS,2007-03-07,149.83627319335938,151.89352416992188,144.13311767578125,147.2818603515625,30188258
RELIANCE.NS,2007-03-08,150.7506103515625,153.15072631835938,147.4361572265625,152.6421356201172,29274218
RELIANCE.NS,2007-03-09,152.92214965820312,154.27078247070312,149.15052795410156,150.6591796875,21098499
RELIANCE.NS,2007-03-12,151.9963836669922,152.53355407714844,149.3791046142578,150.37344360351562,18864108
RELIANCE.NS,2007-03-13,150.37344360351562,152.2021026611328,149.17909240722656,151.63636779785156,13837877
RELIANCE.NS,2007-03-14,149.60769653320312,149.60769653320312,144.1502685546875,146.90469360351562,23510172
RELIANCE.NS,2007-03-15,148.4647674560547,149.71055603027344,146.17893981933594,146.68182373046875,25017125
RELIANCE.NS,2007-03-16,146.68182373046875,149.24195861816406,145.83607482910156,148.59620666503906,22468407
RELIANCE.NS,2007-03-19,148.7047882080078,150.6363067626953,148.24761962890625,150.12771606445312,10332291
RELIANCE.NS,2007-03-20,150.6363067626953,152.5792694091797,150.40773010253906,151.20205688476562,10261183
RELIANCE.NS,2007-03-21,150.86489868164062,153.5850372314453,149.15052795410156,153.15072631835938,10490395
